Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
GARAN-TCELL,2020-02-17,2020-03-02,84913.02531627032,2.8958981312811973,1.4,0.12597201012474718,67.93042025301625,33.965210126508126,10696.664484864117,10594.768854484593,1087524.725680543
ENKAI-ZOREN,2020-02-28,2020-03-04,90363.89647995826,-2.235805100370838,1.4,0.020907831139057406,72.2911171839666,36.1455585919833,1889.3130886702313,1780.8764128942814,1090071.3462352452
SOKM-TCELL,2020-02-13,2020-03-05,84724.83370929194,2.6413112057558803,1.4,0.08852726755715962,67.77986696743355,33.889933483716774,7500.458022518344,7398.788222067193,1097853.7958776387
THYAO-TTRAK,2020-03-02,2020-03-09,91352.07695716561,3.0580218890260964,1.4,0.12047720692801929,73.08166156573249,36.540830782866244,11005.843078872784,10896.220586524185,1110296.3403350161
AEFES-TTKOM,2020-02-26,2020-03-10,81031.82708812464,1.8844809172688561,1.2563206115125707,0.09223892375147409,64.82546167049972,32.41273083524986,7474.288520224161,7377.050327718412,1118063.7973116818
CCOLA-ENKAI,2020-02-27,2020-03-10,90331.1965491232,-2.321875462101863,1.4,0.14952047071815433,72.26495723929857,36.132478619649284,13506.363028559019,13397.965592700071,1131461.7629043818
DOAS-EKGYO,2020-03-05,2020-03-10,92219.71885372164,-2.5702668170417318,1.4,0.09749495695003926,73.77577508297732,36.88788754148866,8990.957519588315,8880.29385696385,1140342.0567613456
PGSUS-TAVHL,2020-02-26,2020-03-12,88258.91855998871,2.0525545798714884,1.3683697199143257,0.18950336906528542,70.60713484799098,35.30356742399549,16725.36241717651,16619.451714904524,1157756.2565153704
ENJSA-GUBRF,2020-03-04,2020-03-12,91565.9930837606,2.208322492466601,1.4,0.17434836582007604,73.25279446700848,36.62639723350424,15964.381258846044,15854.502067145531,1173610.7585825159
EKGYO-SASA,2020-02-13,2020-03-13,84724.83370929194,-2.6766460991128307,1.4,-0.09374270616131761,67.77986696743355,33.889933483716774,-7942.335190976652,-8044.004991427802,1165974.779305224
ENKAI-VESTL,2020-02-18,2020-03-13,72924.64253373684,1.789358696448632,1.1929057976324213,-0.07026005711549041,58.339714026989476,29.169857013494738,-5123.689549547072,-5211.1991205875565,1160763.5801846364
ENKAI-ZOREN,2020-03-10,2020-03-13,95788.73276795303,-4.027126512794465,1.4,0.0255265835052396,76.63098621436242,38.31549310718121,2445.1590858622335,2330.2126065406896,1163093.792791177
AEFES-BRSAN,2020-02-28,2020-03-16,52964.40290371079,2.0851121572362694,1.3900747714908464,0.07060013205265395,42.37152232296864,21.18576116148432,3739.29383909195,3675.736555607497,1167956.4311739039
TSKB-ZOREN,2020-03-09,2020-03-17,93264.89258814136,-3.1856998110063435,1.4,0.11493781604904109,74.6119140705131,37.30595703525655,10719.663068129366,10607.745197023598,1178962.861224812
ALARK-TKFEN,2020-02-25,2020-03-19,89806.81132150088,3.300978615381083,1.4,0.13489412849758214,71.84544905720071,35.922724528600355,12114.411546360654,12006.643372774854,1191782.5614908808
ODAS-TKFEN,2020-02-26,2020-03-26,90299.05016585758,3.3188178082899933,1.4,0.07702247379217597,72.23924013268606,36.11962006634303,6955.056224858149,6846.69736465912,1201535.7718162276
DOAS-EKGYO,2020-03-18,2020-03-26,99066.60684821187,-3.510124030466027,1.4,0.09272622240531753,79.2532854785695,39.62664273928475,9186.072219547446,9067.192291329593,1210602.9641075572
THYAO-TTRAK,2020-03-11,2020-03-31,95821.81517971162,-5.41806486943162,1.4,0.23889664811863676,76.65745214376929,38.328726071884645,22891.51046307661,22776.524284860956,1235477.1619125637
EKGYO-SASA,2020-03-18,2020-04-03,99066.60684821187,2.9539190798344226,1.4,0.2060589059358249,79.2532854785695,39.62664273928475,20413.556621917036,20294.676693699184,1256985.4777998985
