Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
CCOLA-TSKB,2020-01-15,2020-01-24,86733.79969208794,2.159645001554687,1.4397633343697913,-0.03679665665261162,69.38703975367035,34.693519876835175,-3191.5138474461514,-3295.594407076657,1003801.8548162286
EKGYO-SASA,2020-01-27,2020-02-05,67853.90009176638,1.6882213601779137,1.1254809067852758,0.07182054613281008,54.28312007341311,27.141560036706554,4873.304161831794,4791.879481721674,1012735.7794794381
ENKAI-ZOREN,2020-02-03,2020-02-10,84434.9394861363,2.0957103050296055,1.3971402033530704,0.035245379026118476,67.54795158890904,33.77397579445452,2975.9414452362507,2874.619517852887,1017385.5930423434
TSKB-ZOREN,2020-01-27,2020-02-13,63642.266871459564,1.5834349123224332,1.055623274881622,-0.014181456473856125,50.91381349716765,25.456906748583826,-902.5400375351394,-978.9107577808909,1017475.6810015377
ENKAI-VESTL,2020-01-30,2020-02-13,82268.87968758613,-2.0447774963976766,1.3631849975984511,-0.10701242310037111,65.8151037500689,32.90755187503445,-8803.792161121493,-8902.514816746596,1008573.1661847911
CCOLA-TSKB,2020-01-31,2020-02-14,74020.08042624431,-1.8391222782344456,1.2260815188229637,0.012318149324395539,59.21606434099545,29.608032170497726,911.7904036942448,822.9663071827516,1009753.7327951457
PGSUS-TAVHL,2020-02-11,2020-02-18,122128.63451161953,-4.91036185450296,2.0,0.09054009772876707,97.70290760929562,48.85145380464781,11057.538504162907,10910.984142748965,1022103.8136798185
ENKAI-KOZAA,2020-01-06,2020-02-20,75046.00807262307,-1.8742777831002908,1.2495185220668605,0.002204565011708723,60.036806458098454,30.018403229049227,165.4438036653152,75.3885939781675,1022909.6815730768
ALARK-TKFEN,2020-02-04,2020-02-20,73196.12568239938,-1.8161221707093256,1.210748113806217,0.09268689487237562,58.556900545919504,29.278450272959752,6784.321606189745,6696.486255370865,1029606.1678284477
ODAS-TKFEN,2020-01-03,2020-02-21,103788.86700991182,-2.5947216752477953,1.7298144501651969,0.4667972685210778,83.03109360792946,41.51554680396473,48448.35962312424,48323.81298271235,1078295.5574652816
BIMAS-DOHOL,2020-02-20,2020-02-25,95383.86731555907,2.316027970110506,1.5440186467403374,0.022266774905765226,76.30709385244725,38.153546926223626,2123.8911031569305,2009.4304623782596,1081818.5641762633
SOKM-THYAO,2020-02-14,2020-02-26,85830.83392551079,2.125043739326383,1.4166958262175886,0.06587607203204221,68.66466714040862,34.33233357020431,5654.198198247201,5551.201197536588,1087752.5353621468
GARAN-TCELL,2020-02-17,2020-03-02,117090.36339580937,2.8958981312811973,1.930598754187465,0.12597201012474718,93.6722907166475,46.83614535832375,14750.108443207224,14609.600007132252,1104338.02443429
SOKM-TCELL,2020-02-13,2020-03-05,106558.22422674307,2.6413112057558803,1.760874137170587,0.08852726755715962,85.24657938139445,42.62328969069723,9433.308426536692,9305.4385574646,1114810.5362116764
THYAO-TTRAK,2020-03-02,2020-03-09,132520.5629321148,3.0580218890260964,2.0,0.12047720692801929,106.01645034569184,53.00822517284592,15965.707282589996,15806.682607071458,1132188.002219899
AEFES-TTKOM,2020-02-26,2020-03-10,81993.95582403128,1.8844809172688561,1.2563206115125707,0.09223892375147409,65.59516465922502,32.79758232961251,7563.034239334556,7464.641492345719,1140050.776780918
CCOLA-ENKAI,2020-02-27,2020-03-10,101061.55341674623,-2.321875462101863,1.5479169747345753,0.14952047071815433,80.84924273339699,40.424621366698496,15110.771038379795,14989.497174279699,1155040.2739551978
DOAS-EKGYO,2020-03-05,2020-03-10,114614.42114053488,-2.5702668170417318,1.7135112113611546,0.09749495695003926,91.6915369124279,45.84576845621395,11174.328054950118,11036.790749581476,1166077.0647047793
PGSUS-TAVHL,2020-02-26,2020-03-12,89306.85792897589,2.0525545798714884,1.3683697199143257,0.18950336906528542,71.44548634318072,35.72274317159036,16923.950458175732,16816.78222866096,1183707.7948837695
EKGYO-SASA,2020-02-13,2020-03-13,107983.73723753591,-2.6766460991128307,1.7844307327418871,-0.09374270616131761,86.38698979002874,43.19349489501437,-10122.68775005926,-10252.268234744304,1173871.7986767648
ENKAI-VESTL,2020-02-18,2020-03-13,73156.41390725182,1.789358696448632,1.1929057976324213,-0.07026005711549041,58.52513112580146,29.26256556290073,-5139.973819487969,-5227.761516176672,1168644.0371605882
ENKAI-ZOREN,2020-03-10,2020-03-13,139929.24776457352,-4.027126512794465,2.0,0.0255265835052396,111.94339821165882,55.97169910582941,3571.915627887747,3404.000530570259,1172048.0376911585
TSKB-ZOREN,2020-03-09,2020-03-17,135862.56026638788,-3.1856998110063435,2.0,0.11493781604904109,108.69004821311032,54.34502410655516,15615.74595984985,15452.710887530186,1189108.913412918
ALARK-TKFEN,2020-02-25,2020-03-19,129818.22770115158,3.300978615381083,2.0,0.13489412849758214,103.85458216092127,51.927291080460634,17511.71668884752,17355.934815606135,1207290.8377727298
ODAS-TKFEN,2020-02-26,2020-03-26,130530.3042434576,3.3188178082899933,2.0,0.07702247379217597,104.4242433947661,52.21212169738305,10053.76693767647,9897.130572584321,1220140.6683367316
DOAS-EKGYO,2020-03-18,2020-03-26,142742.0050952442,-3.510124030466027,2.0,0.09272622240531753,114.19360407619537,57.096802038097685,13235.926911042583,13064.63650492829,1233205.30484166
THYAO-TTRAK,2020-03-11,2020-03-31,139977.62529243494,-5.41806486943162,2.0,0.23889664811863676,111.98210023394796,55.99105011697398,33440.18549396922,33272.2123436183,1268600.0544315337
EKGYO-SASA,2020-03-18,2020-04-03,140549.4441148881,2.9539190798344226,1.9692793865562817,0.2060589059358249,112.43955529191048,56.21977764595524,28961.464684202205,28792.80535126434,1298626.5053887095
CCOLA-EGEEN,2020-03-11,2020-04-06,67702.46915471494,5.150812000621032,2.0,0.09211099165085188,54.161975323771955,27.080987661885978,6236.141571052005,6154.898608066347,1306003.377710524
CCOLA-ENKAI,2020-03-16,2020-04-06,100322.32222896344,2.137699039220051,1.4251326928133672,0.11837721958465422,80.25785778317076,40.12892889158538,11875.877567740443,11755.490781065688,1317758.8684915898
DOAS-SASA,2020-03-24,2020-04-06,63569.26583234672,2.6913821079836597,1.7942547386557732,0.3388317463277833,50.855412665877374,25.427706332938687,21539.285354749125,21463.002235750308,1339221.87072734
CCOLA-DOHOL,2020-02-24,2020-04-09,69977.41391195235,-1.6207051702504465,1.0804701135002976,0.10143640587446254,55.98193112956188,27.99096556478094,7098.257359618059,7014.284462923716,1347472.5979359767
PGSUS-TAVHL,2020-03-23,2020-04-10,105612.99615703126,-2.183949192643759,1.4559661284291725,0.3134947174149423,84.490396925625,42.2451984628125,33109.1163855939,32982.38079020546,1380867.2898159355
ENKAI-KOZAA,2020-02-27,2020-04-16,58905.74914644897,1.7374056557154618,1.1582704371436412,0.029616945677620462,47.12459931715918,23.56229965857959,1744.608372569917,1673.9214735941782,1385086.438291362
ENKAI-ZOREN,2020-04-13,2020-04-16,165854.90745850047,3.387500594853206,2.0,0.10253292105955995,132.6839259668004,66.3419629834002,17005.58813378305,16806.56224483285,1401893.0005361948
ENKAI-VESTL,2020-04-13,2020-04-28,165854.90745850047,4.549308652421756,2.0,0.12558019390071207,132.6839259668004,66.3419629834002,20828.091438023144,20629.065549072944,1427793.7244951245
SOKM-THYAO,2020-04-03,2020-04-30,86686.4701563763,1.668810658735727,1.1125404391571514,-0.08170429309286548,69.34917612510104,34.67458806255052,-7082.656764842505,-7186.680529030156,1421520.2707391083
BIMAS-KOZAL,2020-03-12,2020-05-04,89722.2483574041,1.8949408110937993,1.2632938740625328,-0.01697531685297486,71.77779868592329,35.88889934296164,-1523.0635946282378,-1630.7302926571226,1421580.4185514604
AEFES-BRSAN,2020-03-30,2020-05-04,95215.02525215076,-1.927585264571205,1.28505684304747,-0.08301526857656374,76.17202020172061,38.08601010086031,-7904.300893831595,-8018.558924134176,1413561.8596273263
BIMAS-DOHOL,2020-04-16,2020-05-04,122121.23798405238,2.177791706238343,1.4518611374922286,0.008024099254614388,97.69699038724191,48.848495193620955,979.912934680421,833.3674490995581,1414395.227076426
TSKB-ZOREN,2020-04-27,2020-05-07,91157.55645340576,2.6122424288129014,1.7414949525419343,0.06255592617153169,72.92604516272462,36.46302258136231,5702.445371476483,5593.056303732396,1421216.711775002
DOAS-SASA,2020-05-04,2020-05-07,111142.36591359648,1.9644856647199183,1.3096571098132788,0.1498391470201614,88.9138927308772,44.4569463654386,16653.477306295958,16520.106467199643,1437736.8182422018
CCOLA-TSKB,2020-05-05,2020-05-07,116603.90153913523,-2.0604303047213324,1.3736202031475548,0.05709629443279219,93.28312123130819,46.64156061565409,6657.650694290775,6517.726012443813,1444254.5442546457
CCOLA-FROTO,2020-05-05,2020-05-08,117032.12965211933,-2.067997240044075,1.37866482669605,0.08096610626143272,93.62570372169547,46.812851860847736,9475.635845415265,9335.197289832722,1454002.0390983813
GARAN-TCELL,2020-03-17,2020-05-14,75591.89972196757,-1.5892551739648402,1.0595034493098934,-0.19797778324974422,60.473519777574055,30.236759888787027,-14965.516738592094,-15056.227018258454,1441463.583070904
CCOLA-EGEEN,2020-04-24,2020-05-18,168643.49519170044,3.896656207871661,2.0,0.022424436041598907,134.91479615336036,67.45739807668018,3781.7352717579793,3579.363077527939,1446723.5577967481
ENJSA-GUBRF,2020-04-01,2020-05-20,103076.97882675153,2.030620234585425,1.35374682305695,-0.26108916662079235,82.46158306140123,41.230791530700614,-26912.282499665613,-27035.974874257714,1420522.2227626482
CCOLA-DOHOL,2020-04-22,2020-05-20,168538.39849785418,-3.1951856928276423,2.0,-0.025159948864001757,134.83071879828336,67.41535939914168,-4240.417487826762,-4442.663566024187,1416079.559196624
CCOLA-TSKB,2020-05-12,2020-05-20,113093.33648551954,-1.9422871788097857,1.2948581192065238,0.04476308693610656,90.47466918841563,45.237334594207816,5062.406852995663,4926.69484921304,1421006.254045837
EKGYO-SASA,2020-04-24,2020-05-27,119135.47548678037,-2.119301583817805,1.4128677225452033,0.10412286942437998,95.3083803894243,47.65419019471215,12404.727557921455,12261.764987337318,1436123.586893702
ENKAI-VESTL,2020-05-14,2020-05-27,76622.75938974925,-3.813557176311773,2.0,0.0066533425655494575,61.298207511799404,30.649103755899702,509.7974665376731,417.850155269974,1436541.437048972
SOKM-THYAO,2020-05-06,2020-06-01,51761.26754126526,-4.081468242973488,2.0,0.03069389712864566,41.40901403301221,20.704507016506106,1588.7550211599016,1526.6415001103833,1440154.6297683923
CCOLA-TSKB,2020-05-27,2020-06-03,172384.97244587663,4.675017919191312,2.0,0.11643676600861394,137.9079779567013,68.95398897835065,20071.9487000819,19865.086733146847,1460814.7375185445
BIMAS-DOHOL,2020-05-20,2020-06-08,107839.36545162825,1.8972359401056813,1.2648239600704543,-0.06967120739184579,86.2714923613026,43.1357461806513,-7513.298795385442,-7642.706033927396,1455176.3192844123
AEFES-TTKOM,2020-04-29,2020-06-09,171389.72011549288,6.563744989610459,2.0,-0.05016627771887104,137.1117760923943,68.55588804619715,-8597.984297473395,-8803.651961611986,1446770.6539120716
AEFES-BRSAN,2020-05-11,2020-06-10,173058.7306362075,2.9730042230322806,1.9820028153548537,-0.07922481564733189,138.446984508966,69.223492254483,-13710.546030814807,-13918.216507578256,1433244.597787455
PGSUS-TAVHL,2020-04-24,2020-06-11,92833.90454635936,-1.6514228036041332,1.1009485357360889,0.06566913609006278,74.2671236370875,37.13356181854375,6096.322311426771,5984.921625971139,1439617.8603558838
ALARK-TKFEN,2020-05-21,2020-06-12,91555.27249608494,-1.6102898014728881,1.0735265343152587,-0.09548096175614242,73.24421799686796,36.62210899843398,-8741.785471771884,-8851.651798767185,1431157.891789248
TSKB-ZOREN,2020-05-21,2020-06-17,99098.36239610087,-1.742958957562268,1.1619726383748452,0.025039793372497204,79.2786899168807,39.63934495844035,2481.4025179512128,2362.484483075892,1435479.1727299772
CCOLA-EGEEN,2020-06-01,2020-06-18,93250.61192592747,-4.569891396452264,2.0,-0.015742955270528255,74.60048954074198,37.30024477037099,-1468.040212499265,-1579.940946810378,1434295.4012789093
SOKM-THYAO,2020-06-10,2020-06-22,155780.03973719993,2.7172619380125784,1.8115079586750522,-0.035932360014355055,124.62403178975995,62.31201589487998,-5597.544470887604,-5784.480518572243,1430086.977832174
ENKAI-KOZAA,2020-05-08,2020-06-24,174480.24469180574,3.3367308499727,2.0,-0.024230251377212575,139.5841957534446,69.7920978767223,-4227.700189240013,-4437.07648287018,1426436.4999121076
ENKAI-VESTL,2020-06-05,2020-06-24,126552.7006548416,2.164607026688597,1.4430713511257311,-0.05087810645862818,101.24216052387328,50.62108026193664,-6438.761776543935,-6590.625017329745,1419845.8748947778
CCOLA-FROTO,2020-06-16,2020-06-26,137838.0149131243,2.4051784678612607,1.603452311907507,-0.00793265900909466,110.27041193049944,55.13520596524972,-1093.4219707963196,-1258.8275886920687,1419360.5779349953
ENKAI-ZOREN,2020-06-23,2020-06-26,132494.07287394122,2.3155546338152413,1.5437030892101609,0.05832200093921744,105.99525829915298,52.99762914957649,7727.319442594743,7568.326555146014,1426928.9044901412
CCOLA-DOHOL,2020-05-28,2020-06-29,109173.6677988176,1.8993907672546522,1.2662605115031014,-0.003145342194575594,87.33893423905408,43.66946711952704,-343.3885438641998,-474.3969452227809,1427613.279540919
SOKM-TCELL,2020-06-16,2020-06-30,62809.999613047476,-4.207848503096517,2.0,-0.1303318770594863,50.247999690437986,25.123999845218993,-8186.145147674085,-8261.51714720974,1419737.8355984783
ODAS-TKFEN,2020-06-26,2020-07-09,108113.54139923927,1.8941648224210152,1.2627765482806768,-0.03559733883641467,86.49083311939143,43.24541655969571,-3848.5543659934656,-3978.2906156725526,1419263.209461895
CCOLA-EGEEN,2020-06-30,2020-07-10,101119.12137158019,1.7805949597897823,1.1870633065265215,-0.0027455666438831773,80.89529709726415,40.447648548632074,-277.6292866965851,-398.97223234248133,1419255.9313764968
DOAS-SASA,2020-06-11,2020-07-13,172754.14324270605,3.573888136127086,2.0,-0.09463953897247901,138.20331459416485,69.10165729708243,-16349.3724720753,-16556.67744396655,1403874.6299263623
ENKAI-ZOREN,2020-07-10,2020-07-16,101111.98884788985,-2.0722380882435223,1.381492058829015,0.04158725168757105,80.88959107831188,40.44479553915594,4204.969728848072,4083.635342230604,1409114.4713166254
CCOLA-FROTO,2020-07-03,2020-07-20,115687.73844541989,-2.035476193514054,1.3569841290093694,0.009824860389864451,92.55019075633592,46.27509537816796,1136.6158790454047,997.7905929109007,1411660.3196085494
AEFES-BRSAN,2020-06-17,2020-07-21,101801.0973833315,-2.0980398921159407,1.398693261410627,0.07388584414674909,81.4408779066652,40.7204389533326,7521.660015232857,7399.4986983728595,1419445.440115294
SOKM-THYAO,2020-07-17,2020-07-27,110260.86433390774,-1.9556739747098115,1.303782649806541,0.04261799622887644,88.2086914671262,44.1043457335631,4699.0971003751365,4566.7840631744475,1426358.6569380776
ENJSA-GUBRF,2020-05-27,2020-07-28,126286.68466872317,-2.1977556896679,1.4651704597786,0.018769164975573405,101.02934773497854,50.51467386748927,2370.295618765482,2218.7515971630137,1428968.5620302008
BIMAS-DOHOL,2020-06-25,2020-07-28,104544.28786542297,-1.8402684746501394,1.2268456497667597,0.011937758899728874,83.63543029233838,41.81771514616919,1248.0245028812706,1122.571357442763,1430091.1333876436
CCOLA-TSKB,2020-07-23,2020-08-04,72799.22538549206,1.7633456043387679,1.1755637362258453,0.04389743371068264,58.23938030839365,29.119690154196824,3195.699170548682,3108.3401000860918,1435945.9952889644
TSKB-ZOREN,2020-06-29,2020-08-12,97069.27550638499,-1.6998524197253158,1.1332349464835438,-0.21841978487087665,77.655420405108,38.827710202554,-21201.850273676468,-21318.333404284127,1417800.8479738005
AEFES-PETKM,2020-07-03,2020-08-12,119345.70245406596,-2.0998365030540587,1.3998910020360391,0.08231438536205345,95.47656196325278,47.73828098162639,9823.868143108954,9680.653300164075,1427481.5012739645
CCOLA-DOHOL,2020-07-09,2020-08-12,105368.9639356761,-2.5200087578990527,1.6800058385993684,0.052730358196669824,84.29517114854089,42.147585574270444,5556.1432111401855,5429.700454417374,1432911.201728382
AEFES-TTKOM,2020-06-22,2020-08-17,110868.25892873149,-1.938138390309542,1.2920922602063614,0.07879317482110904,88.69460714298519,44.347303571492596,8735.662107883523,8602.620197169046,1443481.3603292888
BIMAS-KOZAL,2020-06-12,2020-08-26,146042.38464585264,-2.5511228614906525,1.7007485743271016,0.11218658409782029,116.83390771668212,58.41695385834106,16383.996266918166,16208.745405343143,1463247.5250259186
CCOLA-TSKB,2020-08-13,2020-08-26,141673.66373984265,2.4711061676474078,1.6474041117649385,0.05545057824772094,113.33893099187412,56.66946549593706,7855.88657684745,7685.8781803596385,1470933.4032062783
CCOLA-EGEEN,2020-07-29,2020-09-03,171657.39329804343,3.022892046398824,2.0,-0.018085022651098404,137.32591463843474,68.66295731921737,-3104.427846023623,-3310.416717981275,1470862.1851618718
ENKAI-KOZAA,2020-07-06,2020-09-04,89990.28682476222,-4.1134441732309055,2.0,0.07891889412366482,71.99222945980978,35.99611472990489,7101.933918081639,6993.945573891924,1478260.8102036612
ODAS-TKFEN,2020-08-12,2020-09-14,105453.15935831387,1.839841143525083,1.2265607623500554,0.0061386188543485,84.3625274866511,42.18126374332555,647.3367522875625,520.7929610575859,1482864.148832968
THYAO-TTRAK,2020-08-26,2020-09-14,176512.0083847534,-3.6513891482652743,2.0,-0.007243553302240626,141.20960670780272,70.60480335390136,-1278.5741412205057,-1490.3885512822098,1481373.7602816857
CCOLA-TSKB,2020-09-03,2020-09-23,110408.15901615599,1.8765891211623833,1.2510594141082556,0.006247271295120755,88.32652721292479,44.163263606462394,689.749722568759,557.2599317493718,1485589.1613175038
SOKM-THYAO,2020-08-04,2020-09-25,143144.7617869555,2.4921682684547894,1.661445512303193,-0.0278878011772895,114.5158094295644,57.2579047147822,-3991.9926562850824,-4163.766370429429,1482245.4975815206
SOKM-TCELL,2020-07-14,2020-09-28,86935.6623478448,1.5477145178610956,1.0318096785740638,0.05047735882683439,69.54852987827584,34.77426493913792,4388.2826231806785,4283.959828363265,1487756.9990648504
AEFES-BRSAN,2020-07-30,2020-10-07,114318.52757936463,1.9973615831796576,1.3315743887864384,-0.05289874630235042,91.4548220634917,45.72741103174585,-6047.306788079059,-6184.489021174296,1485816.1485465495
THYAO-TTRAK,2020-09-25,2020-10-07,139867.97132569182,3.5723884241585697,2.0,-0.02257137247770826,111.89437706055347,55.94718853027673,-3157.0120784936084,-3324.8536440844387,1482491.294902465
DOAS-SASA,2020-07-21,2020-10-12,106222.15324901603,-1.8708389601855389,1.247225973457026,-0.39140651360610107,84.97772259921283,42.48886129960641,-41576.04267093034,-41703.509254829165,1443283.5411900848
ALARK-TKFEN,2020-10-08,2020-10-12,131079.8967466471,5.524591256363525,2.0,-0.04577121677835575,104.86391739731769,52.431958698658846,-5999.686369275273,-6156.9822453712495,1437126.5589447136
GARAN-TCELL,2020-09-02,2020-10-13,78439.74771690197,-1.8669025121674678,1.244601674778312,0.018876739967849228,62.75179817352158,31.37589908676079,1480.6867207956536,1386.5590235353714,1438991.1218844135
AEFES-PETKM,2020-09-04,2020-10-13,146799.4840380275,2.4826384326897433,1.655092288459829,0.018323487703876554,117.439587230422,58.719793615211,2689.878540706219,2513.719159860586,1441504.8410442742
EKGYO-SASA,2020-07-22,2020-10-16,116085.21776131849,-2.043994015298741,1.3626626768658274,-0.5915207913584783,92.8681742090548,46.4340871045274,-68666.8198751964,-68806.12213650998,1374139.1975242957
ENKAI-VESTL,2020-09-23,2020-10-19,112960.7694756463,5.04895023349675,2.0,-0.008913287838448379,90.36861558051704,45.18430779025852,-1006.8518527890491,-1142.4047761598247,1374386.3827428534
AEFES-TTKOM,2020-08-24,2020-10-20,133646.1917128343,2.310230461197749,1.5401536407984995,-0.05233176055440174,106.91695337026744,53.45847668513372,-6993.940503723714,-7154.315933779115,1367695.3330305174
CCOLA-DOHOL,2020-08-26,2020-10-21,121885.43852636169,2.0715662289788406,1.3810441526525603,-0.08780826515811599,97.50835082108935,48.754175410544676,-10702.548905036014,-10848.811431267648,1357306.8569638957
THYAO-TTRAK,2020-10-13,2020-10-21,130204.16196505983,-2.2581291137172945,1.505419409144863,-0.025021971103535885,104.16332957204787,52.081664786023936,-3257.964778249833,-3414.209772607905,1353892.6471912877
ALARK-TKFEN,2020-10-14,2020-10-22,173037.72129594116,-3.151432461159172,2.0,0.06159360223869501,138.43017703675292,69.21508851837646,10658.016577792365,10450.371312237236,1364796.1655439744
CCOLA-EGEEN,2020-10-16,2020-10-23,164896.70370291546,-3.1567063763559426,2.0,-0.2241589888246653,131.91736296233236,65.95868148116618,-36963.078362565975,-37160.95440700947,1328091.7443979417
ODAS-TKFEN,2020-09-18,2020-10-28,136033.83496057242,-2.29324444939117,1.5288296329274467,0.2463775108871893,108.82706796845794,54.41353398422897,33515.67765402454,33352.43705207185,1363669.7809701068
CCOLA-FROTO,2020-09-29,2020-11-02,92737.3744365523,-1.645071273172161,1.0967141821147741,0.012448061567414782,74.18989954924184,37.09494977462092,1154.4005465866007,1043.115697262738,1367006.0055203782
EKGYO-SASA,2020-10-23,2020-11-03,92470.77426942416,-1.740669924714869,1.1604466164765792,-0.11387470071917459,73.97661941553933,36.988309707769666,-10530.081745201027,-10641.046674324336,1356821.2266717595
CCOLA-ENKAI,2020-10-07,2020-11-06,118031.21770567673,-1.9904200805685364,1.3269467203790242,0.07364938195829693,94.42497416454138,47.21248708227069,8692.926235808285,8551.288774561473,1366744.9696889662
CCOLA-DOHOL,2020-10-28,2020-11-09,130247.0452342136,-2.3878039803293984,1.591869320219599,0.08670770091257249,104.19763618737089,52.098818093685445,11293.421842914493,11137.125388633436,1379251.8113589648
GARAN-TCELL,2020-10-20,2020-11-13,106818.54353192463,1.9525281133927286,1.3016854089284857,-0.18552816226293214,85.4548348255397,42.72741741276985,-19817.848077080995,-19946.030329319306,1361156.0475112456
AEFES-BRSAN,2020-10-22,2020-11-13,91533.85153058532,-1.6766945468025651,1.1177963645350435,0.024603415141231863,73.22708122446826,36.61354061223413,2252.0453486828724,2142.20472684617,1363298.2522380918
ENKAI-ZOREN,2020-11-03,2020-11-16,107143.69192724647,1.9741674478012599,1.3161116318675066,-0.0023306942097776773,85.71495354179719,42.85747677089859,-249.71918238903663,-378.2916127017324,1364276.0038278964
